-71.35929358,44.49668479,9,YORK POND EAST,TRAILHEAD
-86.07472222,43.5475,9,ST. HUBERT ANGLER ACCESS,FISHING SITE
-88.756263,46.339752,9,WINSLOW LAKE,BOATING SITE
-91.66376208,47.58139623,9,SAND LAKE CARRY DOWN,BOATING SITE
-91.87479204,47.94927434,9,BASS LAKE TRAILHEAD,TRAILHEAD
-90.80038952,46.29719983,9,POTTER LAKE BL,BOATING SITE
-90.74029844,46.32041828,9,PENOKEE TH,TRAILHEAD
-91.13458393,47.64431075,9,HOGBACK LAKE CARRY DOWN,BOATING SITE
-70.99183089,44.35679855,9,ROOST NORTH,TRAILHEAD
-88.046373,46.642043,9,WHITE DEER LAKE,TRAILHEAD
-89.22795977,46.38084842,9,ROBBINS POND CAMP,CAMPGROUND
-71.337247,43.995463,9,RUSSELL COLBATH HISTORIC SITE,INTERPRETIVE VISITOR CENTER (MINOR)
-89.48833333,37.78722222,9,BUTTERMILK HILL TRAILHEAD,TRAILHEAD
-90.31699173,47.77107697,9,PINCUSHION TRAILHEAD,TRAILHEAD
-89.50777778,37.83472222,9,JOHNSON CREEK - PRIMITIVE,CAMPING AREA
-94.520267,47.379229,9,NORWAY BEACH VISITOR CENTER,INTERPRETIVE VISITOR CENTER (MINOR)
-85.77361111,43.49277778,9,S.U. PERMIT ROADSIDE PARK HIGHWAY M-37,PICNIC SITE
-85.79611111,44.20416667,9,PETERSON BRIDGE ACCESS,BOATING SITE
-70.945006,44.23568,9,HORSESHOE POND TRAIL PARKING LOT,TRAILHEAD
-71.302225,44.335119,9,RMC CRAG CAMP,"HOTEL, LODGE, RESORT"
-71.2138927,43.95436485,9,WHITE LEDGE,CAMPGROUND
-85.94666667,44.26277778,9,TUNKHOLE ACCESS,FISHING SITE
-90.37102565,48.01015291,9,SWAMPER LAKE CARRY DOWN,BOATING SITE
-90.43583333,45.30555556,9,PICNIC POINT,GROUP CAMPGROUND
